Reference,Invoice,External Reference,Create Date,Validated Date,Amount Usd,Fee amount USD,Local Amount,Local Fee Amount,Local VAT,Local Original Amount,Local Currency,Exchange Rate,Country,User account,EXTRAE,Payment Method,Payment Method Name,Payment Method Type,Status,FechaMin,DiasDesdeFechaMin,CohortGroup,CohortPeriod,Pais,Plan,Duracion,ID
T-57873-fd98d22a-b882-4acf-8ca7-7fc617e0a6d6,PA-P1-1-972956,DLPA0289000228003042,2023-02-11 06:30:44,2023-02-11 6:30:43,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,0718ad10-697d-11ec-ac01-175dc63c1d68,1-1-,NO ESTABA NOV,NO ESTABA DIC,ESTABA ENE,VI,2023-02-11 06:30:44,0,0,0,PA,P1,1.0,972956
T-57873-88a973cd-c4aa-40bd-a172-7875a595d5d4,PA-P1-1-714726,DLPA0289000229003042,2023-02-11 06:30:44,0,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,aa9d1b8f-c496-42d1-8fd8-1e2df41e16bc,1-1-,NO ESTABA NOV,NO ESTABA DIC,ESTABA ENE,MD,2023-02-11 06:30:44,0,0,0,PA,P1,1.0,714726
T-57873-1f7f439b-4f0b-4e1f-8784-fe4c53ac2dcf,PA-P1-1-342879,DLPA0289000232003041,2023-02-12 06:30:43,2023-02-12 6:30:42,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,9e875671-9d2c-43ac-a562-f869b5fdad72,1-1-,NO ESTABA NOV,NO ESTABA DIC,ESTABA ENE,VI,2023-02-12 06:30:43,0,0,0,PA,P1,1.0,342879
T-57873-431957c7-a13a-4de4-b62d-200f5d9a8392,PA-P1-1-853699,DLPA0288000716135109,2023-02-12 19:51:12,2023-02-12 19:51:11,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,9fb77ba2-16a7-4b57-840d-5ff539cbc8be,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VI,2023-02-12 19:51:12,0,0,0,PA,P1,1.0,853699
T-57873-86804856-2340-445e-8423-79b89d58eaa2,PA-P1-1-189624,DLPA0289000239003043,2023-02-13 06:30:44,2023-02-13 6:30:44,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,616bbcba-ba4e-4453-ae6a-7aaf1a18d6b5,1-1-,NO ESTABA NOV,ESTABA DIC,ESTABA ENE,VI,2023-02-13 06:30:44,0,0,0,PA,P1,1.0,189624
T-57873-f58dd822-c2b2-4937-beae-9e5b50264547,PA-P1-1-334564,DLPA0289000236003042,2023-02-13 06:30:44,0,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,5a616ae2-be10-4b46-b994-a08af85f66a4,1-1-,NO ESTABA NOV,NO ESTABA DIC,ESTABA ENE,MD,2023-02-13 06:30:44,0,0,0,PA,P1,1.0,334564
T-57873-09060ce6-bfe9-4d36-9f91-d274810f8f42,PA-P1-1-945786,DLPA0289000237003043,2023-02-13 06:30:44,0,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,aa9d1b8f-c496-42d1-8fd8-1e2df41e16bc,1-1-,NO ESTABA NOV,NO ESTABA DIC,ESTABA ENE,MD,2023-02-13 06:30:44,0,0,0,PA,P1,1.0,945786
T-57873-6f5ceee0-ac0c-4489-aa47-e94d9d4a7ddc,PA-P1-1-352846,DLPA0288000718100854,2023-02-13 16:09:01,0,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,5a40e90f-8b23-48cd-8591-5de56ac8598b,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD,2023-02-13 16:09:01,0,0,0,PA,P1,1.0,352846
T-57873-5cfd0231-d2b5-4efa-9a70-f1a0d1e31b3b,PA-P1-1-692050,DLPA0288000719102404,2023-02-13 16:24:06,2023-02-13 16:24:05,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,5a40e90f-8b23-48cd-8591-5de56ac8598b,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,VD,2023-02-13 16:24:06,0,0,0,PA,P1,1.0,692050
T-57873-c5d9fab6-bdec-43fa-b058-70051f87f055,PA-P1-1-852186,DLPA0289000241003042,2023-02-14 06:30:44,2023-02-14 6:30:44,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,393845e0-6fbc-11ec-b303-9f0c45c7b167,1-1-,NO ESTABA NOV,NO ESTABA DIC,ESTABA ENE,MC,2023-02-14 06:30:44,0,0,0,PA,P1,1.0,852186
T-57873-6e51d654-7c87-44c4-b893-b3636507f944,PA-P1-1-877912,DLPA0288000726102337,2023-02-14 16:23:46,0,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,aa9d1b8f-c496-42d1-8fd8-1e2df41e16bc,1-1-,NO ESTABA NOV,NO ESTABA DIC,ESTABA ENE,VD,2023-02-14 16:23:46,0,0,0,PA,P1,1.0,877912
T-57873-67c84e48-3999-48a1-bbdb-3a6d4d5e12f8,PA-P1-1-535417,DLPA0288000727102641,2023-02-14 16:26:43,2023-02-14 16:26:42,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,aa9d1b8f-c496-42d1-8fd8-1e2df41e16bc,1-1-,NO ESTABA NOV,NO ESTABA DIC,ESTABA ENE,VD,2023-02-14 16:26:43,0,0,0,PA,P1,1.0,535417
T-57873-18a8caff-330c-4515-9476-c503e556af38,PA-P1-1-897819,DLPA0289000243003042,2023-02-15 06:30:43,0,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,5a616ae2-be10-4b46-b994-a08af85f66a4,1-1-,NO ESTABA NOV,NO ESTABA DIC,ESTABA ENE,MD,2023-02-15 06:30:43,0,0,0,PA,P1,1.0,897819
T-57873-c322f2dc-dd68-474b-a713-37a311fd3af8,PA-P1-1-845604,DLPA0289000245003043,2023-02-15 06:30:45,0,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,d4cb9682-6913-41c8-8f80-78179dc7cb7d,1-1-,NO ESTABA NOV,ESTABA DIC,ESTABA ENE,MD,2023-02-15 06:30:45,0,0,0,PA,P1,1.0,845604
T-57873-7bf09fd4-bb89-4e72-ba72-e1a9c4c8140d,PA-P1-1-462383,DLPA0288000731083119,2023-02-15 14:31:21,2023-02-15 14:31:20,10.0,0.5,10.0,0.495,0.0,0.0,USD,1.0,PA,b1de9192-74dd-4d8c-a52f-98501f2243c0,1-1-,NO ESTABA NOV,NO ESTABA DIC,NO ESTABA ENE,MC,2023-02-15 14:31:21,0,0,0,PA,P1,1.0,462383
